movieId,tagId,relevance
5131,316,0.9205
5131,540,0.90725
5134,400,0.98775
5134,935,0.9635
5134,959,0.9440000000000001
5135,149,0.93625
5135,541,0.968
5135,543,0.99125
5135,1102,0.91975
5137,315,0.9525
5137,507,0.99825
5137,684,0.959
5137,687,0.93025
5139,106,0.92025
5139,204,0.93
5139,215,0.914
5139,588,0.9845
5139,959,0.9925
5146,65,0.97625
5146,288,0.99825
5146,459,0.97375
5146,1067,0.9835
5146,1069,0.9945
5147,212,0.90925
5147,270,0.99375
5147,326,0.978
5147,536,0.94675
5147,610,0.9565
5147,634,0.92225
5147,639,0.96575
5147,640,0.9540000000000001
5147,845,0.987
5147,855,0.9275
5147,1002,0.96275
5147,1008,0.912
5151,230,0.9145
5151,801,0.92
5151,865,0.966
5151,905,0.95675
5151,907,0.976
5151,1014,0.9545
5152,127,0.9940000000000001
5152,260,0.9215
5152,651,0.908
5152,1079,0.916
5152,1080,0.97525
5152,1096,0.987
5152,1097,0.9715
5155,176,0.907
5155,813,0.95525
5155,1084,0.9129999999999999
5155,1116,0.94975
5159,589,0.96325
5159,1007,0.946
5165,267,0.9715
5165,458,0.9485
5165,477,0.93975
5165,522,0.96575
5165,956,0.98725
5165,1094,0.9229999999999999
5165,1127,0.96925
5165,1128,0.98475
5168,283,0.9915
5168,284,0.99175
5170,19,0.90725
5170,230,0.9025
5171,107,0.9025
5171,419,0.99875
5171,420,0.9455
5171,849,0.93
5171,886,0.9195
5171,887,0.91875
5171,889,0.9805
5171,890,0.941
5171,951,0.92225
5171,1012,0.904
5171,1028,0.9620000000000001
5177,634,0.90625
5177,931,0.91925
5181,43,0.99525
5181,45,0.949
5181,84,0.9940000000000001
5181,251,0.99025
5181,630,0.92175
5181,692,0.98375
5181,887,0.93325
5181,889,0.915
5181,942,0.9915
5187,195,0.92
5187,226,0.99075
5187,230,0.9345
5187,270,0.94
5187,361,0.99
5187,897,0.96175
5187,955,0.993
5187,960,0.983
5187,961,0.99125
5197,176,0.96625
5197,1086,0.93775
5198,270,0.9525
5198,423,0.99475
5198,424,0.9455
5198,622,0.92975
5198,658,0.9165
5202,527,0.92425
5202,550,0.9385
5205,180,0.959
5205,275,0.945
5205,276,0.9225
5205,289,0.98
5205,456,0.902
5205,458,0.9115
5205,522,0.97875
5205,619,0.9025
5205,956,0.9645
5212,19,0.96075
5212,176,0.9235
5212,389,0.9520000000000001
5212,631,0.99425
5212,707,0.99975
5214,442,0.9905
5218,62,0.98775
5218,63,0.98225
5218,64,0.9905
5218,186,0.98375
5218,204,0.91675
5218,244,0.99075
5218,588,0.97175
5218,748,0.9905
5218,1007,0.982
5219,19,0.966
5219,24,0.99425
5219,70,0.9640000000000001
5219,112,0.999
5219,245,0.97875
5219,522,0.94175
5219,956,0.938
5219,1074,0.9875
5219,1075,0.99875
5219,1077,0.99075
5219,1088,0.989
5219,1127,0.93475
5219,1128,0.9595
5220,111,0.92825
5220,170,0.9625
5220,230,0.92475
5220,842,0.96825
5221,214,0.95425
5221,614,0.9095
5221,1096,0.995
5221,1097,0.9740000000000001
5222,439,0.916
5222,540,0.94525
5222,599,0.93825
5222,846,0.995
5222,865,0.935
5224,203,0.9005000000000001
5224,204,0.9965
5224,315,0.9715
5224,570,0.99725
5224,649,0.9555
5225,26,0.98175
5225,138,0.93325
5225,235,0.98
5225,236,0.903
5225,360,0.93925
5225,412,0.909
5225,625,0.98075
5225,801,0.94825
5225,855,0.98375
5225,905,0.966
5225,907,0.99225
5225,909,0.982
5225,911,0.943
5225,948,0.93475
5226,197,0.95975
5226,227,0.9045
5226,400,0.98875
5226,503,0.9785
5226,1013,0.9005000000000001
5226,1014,0.95025
5231,415,0.9229999999999999
5231,854,0.99725
5231,893,0.9245
5231,920,0.9045
5231,1066,0.96
5237,646,0.95125
5237,651,0.9375
5238,540,0.95075
5240,226,0.908
5240,867,0.92525
5240,955,0.93675
5240,961,0.95575
5241,195,0.989
5241,230,0.96725
5241,894,0.948
5244,146,0.93625
5244,707,0.97675
5244,873,0.9525
5244,956,0.95975
5244,1006,0.986
5244,1070,0.96375
5244,1084,0.9045
5244,1085,0.92625
5246,195,0.91525
5246,901,0.991
5246,902,0.969
5247,124,0.963
5247,185,0.9485
5247,195,0.98675
5247,415,0.9025
5247,854,0.93725
5250,230,0.9620000000000001
5250,417,0.9015
5250,814,0.906
5254,19,0.99125
5254,20,0.94525
5254,108,0.97375
5254,232,0.92875
5254,288,0.9865
5254,334,0.912
5254,389,0.97925
5254,447,0.9355
5254,451,0.95
5254,901,0.93325
5254,902,0.9305
5254,987,0.93375
5254,989,0.9105
5254,990,0.9145
5254,1067,0.992
5254,1068,0.997
5254,1069,0.99875
5255,271,0.9675
5255,967,0.929
5255,1014,0.91625
5256,190,0.96025
5256,563,0.95375
5256,581,0.9025
5256,847,0.9225
5258,270,0.98325
5258,540,0.9875
5258,610,0.90575
5258,639,0.976
5258,931,0.94625
5264,589,0.93875
5265,286,0.924
5265,289,0.94525
5266,218,0.915
5266,997,0.963
5266,999,0.95425
5266,1000,0.991
5266,1020,0.97725
5267,106,0.997
5267,115,0.9475
5267,387,0.94375
5267,388,0.94875
5267,548,0.91675
5267,549,0.97425
5267,959,0.979
5267,1047,0.9115
5268,1104,0.9035
5269,118,0.97
5269,270,0.902
5269,312,0.924
5269,610,0.9045
5269,733,0.9225
5269,801,0.9685
5269,907,0.992
5269,909,0.947
5269,1095,0.92475
5279,684,0.9540000000000001
5279,774,0.92525
5282,261,0.9229999999999999
5282,262,0.9075
5282,597,0.98375
5282,598,0.99375
5283,58,0.9515
5283,227,0.977
5283,230,0.9840000000000001
5283,1013,0.93825
5283,1014,0.96775
5284,439,0.92675
5284,1116,0.91725
5285,468,0.947
5285,813,0.953
5288,150,0.9895
5288,226,0.96725
5288,315,0.94125
5288,509,0.926
5288,722,0.95975
5288,724,0.97925
5288,818,0.9575
5291,54,0.90925
5291,140,0.94425
5291,143,0.92625
5291,192,0.92325
5291,268,0.938
5291,270,0.9905
5291,351,0.9640000000000001
5291,402,0.92975
5291,536,0.97275
5291,575,0.96875
5291,593,0.98575
5291,634,0.988
5291,873,0.94575
5291,972,0.965
5291,1020,0.90925
5291,1064,0.99975
5292,931,0.9375
5292,959,0.99575
5292,1084,0.9335
5293,597,0.957
5293,598,0.97475
5294,468,0.91025
5294,547,0.9005000000000001
5294,682,0.93275
5294,742,0.93675
5294,789,0.918
5294,903,0.97775
5294,922,0.92725
5294,972,0.90575
5294,994,0.91375
5294,999,0.91525
5294,1025,0.90075
5294,1050,0.97475
5294,1051,0.912
5296,201,0.957
5296,439,0.97425
5296,865,0.9435
5296,1116,0.94975
5297,682,0.929
5298,936,0.94475
5298,995,0.9415
5298,1104,0.935
5299,201,0.9855
5299,230,0.9345
5299,277,0.94425
5299,374,0.9415
5299,388,0.90075
5299,439,0.92
5299,865,0.98975
5299,967,0.922
5299,1102,0.909
5300,481,0.986
5300,931,0.93275
5300,1020,0.912
5300,1107,0.99
5303,995,0.91175
5303,1021,0.91475
5304,143,0.9455
5304,270,0.98275
5304,380,0.9945
5304,401,0.91275
5304,434,0.93825
5304,443,0.924
5304,696,0.965
5304,697,0.97875
5304,866,0.99825
5304,1098,0.9620000000000001
5304,1121,0.99125
5304,1126,0.982
5308,230,0.96875
5309,374,0.90375
5309,901,0.98775
5309,902,0.97475
5312,268,0.96525
5312,300,0.98125
5312,558,0.94825
5312,682,0.95825
5312,683,0.95575
5312,797,0.978
5313,19,0.992
5313,20,0.91675
5313,132,0.9055
5313,346,0.97175
5313,389,0.9465
5313,447,0.963
5313,680,0.97725
5313,690,0.9155
5316,107,0.95525
5316,361,0.9925
5316,897,0.939
5316,955,0.91025
5316,961,0.969
5316,1098,0.98575
5316,1121,0.96825
5316,1126,0.93875
5319,72,0.97875
5319,181,0.963
5319,247,0.99825
5319,248,0.99525
5319,365,0.9125
5319,402,0.92825
5319,465,0.92
5319,472,0.90825
5319,498,0.96675
5319,948,0.908
5319,994,0.90075
5319,1050,0.949
5319,1051,0.9885
5321,3,0.978
5321,271,0.9515
5324,865,0.94875
5325,55,0.98275
5325,175,0.90425
5325,315,0.93675
5325,452,0.94175
5325,691,0.9209999999999999
5325,959,0.92575
5328,376,0.925
5329,25,0.9325
5329,329,0.9375
5329,330,0.96325
5329,331,0.981
5329,452,0.90675
5329,700,0.97475
5329,981,0.92725
5329,982,0.93525
5329,1020,0.907
5329,1051,0.90675
5333,105,0.91175
5333,140,0.9109999999999999
5333,181,0.9455
5333,268,0.9255
5333,270,0.9955
5333,423,0.93325
5333,498,0.987
5333,710,0.9315
5333,711,0.912
5333,857,0.95875
5333,981,0.946
5333,982,0.979
5337,52,0.958
5339,545,0.9675
5339,557,0.9520000000000001
5339,629,0.97825
5339,846,0.99875
5341,54,0.90575
5341,133,0.9845
5341,134,0.9085
5341,135,0.96075
5341,140,0.943
5341,191,0.95125
5341,329,0.90075
5341,963,0.95225
5345,115,0.91075
5345,176,0.9715
5345,515,0.99875
5345,581,0.98275
5345,696,0.9195
5345,697,0.9735
5345,1121,0.982
5349,19,0.97675
5349,23,0.99675
5349,49,0.95275
5349,108,0.99775
5349,114,0.97125
5349,132,0.9895
5349,232,0.98125
5349,233,0.9045
5349,234,0.987
5349,334,0.9640000000000001
5349,406,0.94625
5349,632,0.979
5349,688,0.9635
5349,777,0.9365
5349,951,0.97175
5349,987,0.99975
5349,988,0.99375
5349,989,0.99875
5349,990,0.99925
5349,1082,0.968
5353,759,0.9485
5353,874,0.92575
5357,316,0.9635
5357,317,0.92825
5357,387,0.94975
5358,10,0.9129999999999999
5358,29,0.94525
5358,34,0.995
5358,508,0.96075
5358,509,0.939
5363,197,0.995
5363,230,0.93125
5363,428,0.9665
5363,503,0.99
5363,1013,0.9785
5363,1014,0.993
5363,1017,0.9465
5364,28,0.983
5364,360,0.948
5364,545,0.97525
5364,731,0.9195
5364,911,0.929
5365,3,0.978
5365,405,0.92925
5372,686,0.96325
5373,212,0.9275
5373,270,0.98975
5373,443,0.9455
5373,496,0.93225
5373,557,0.9675
5373,613,0.94175
5373,791,0.94975
5373,1096,0.90675
5373,1098,0.959
5373,1121,0.96725
5373,1126,0.94175
5375,284,0.95075
5375,684,0.93125
5375,686,0.97
5377,22,0.9420000000000001
5377,107,0.9535
5377,113,0.96075
5377,154,0.9045
5377,201,0.905
5377,235,0.9335
5377,412,0.912
5377,497,0.9025
5377,646,0.9055
5377,846,0.92025
5377,922,0.93775
5377,1062,0.929
5378,19,0.97725
5378,132,0.94275
5378,221,0.99175
5378,222,0.95475
5378,302,0.93925
5378,334,0.95975
5378,390,0.908
5378,406,0.96075
5378,810,0.9735
5378,861,0.93025
5378,881,0.9440000000000001
5378,886,0.94625
5378,887,0.92075
5378,889,0.95125
5378,904,0.9665
5378,942,0.95225
5378,943,0.99625
5378,951,0.96525
5378,965,0.97675
5378,1046,0.9685
5378,1096,0.9109999999999999
5379,68,0.98875
5379,380,0.9385
5379,515,0.96925
5379,540,0.95075
5379,581,0.99625
5379,583,0.99625
5379,696,0.978
5379,697,0.9655
5379,806,0.91325
5379,924,0.90525
5379,1121,0.9420000000000001
5380,109,0.9175
5380,338,0.9425
5380,605,0.97525
5382,124,0.9329999999999999
5382,195,0.9055
5382,672,0.968
5384,293,0.90325
5384,478,0.90175
5384,747,0.99425
5384,750,0.95875
5385,449,0.91675
5385,684,0.99175
5385,687,0.99725
5385,862,0.99825
5388,40,0.93025
5388,258,0.919
5388,300,0.98375
5388,478,0.949
5388,558,0.9585
5388,682,0.95925
5388,683,0.9255
5388,700,0.926
5388,797,0.98675
5388,823,0.955
5388,824,0.91475
5388,999,0.90375
5389,62,0.978
5389,64,0.987
5389,523,0.9715
5389,748,0.9595
5389,1007,0.94925
5391,540,0.98275
5397,894,0.96675
5398,159,0.9455
5400,107,0.989
5400,226,0.9405
5400,361,0.93075
5400,896,0.9295
5400,1031,1.0
5404,107,0.94175
5404,113,0.92225
5404,154,0.94475
5404,606,0.93825
5404,608,0.9055
5404,1062,0.90125
5409,19,0.9745
5409,389,0.945
5409,447,0.9185
5409,592,0.91825
5409,631,0.94875
5409,796,0.9125
5410,84,0.95875
5410,336,0.919
5410,342,0.909
5410,357,0.9465
5410,419,0.98425
5410,420,0.96475
5410,860,0.9675
5410,861,0.97725
5410,886,0.9735
5410,887,0.987
5410,889,0.9835
5410,890,0.98625
5410,942,0.9905
5410,943,0.9255
5410,945,0.9165
5410,1091,0.9235
5414,19,0.95475
5414,183,0.9275
5414,361,0.93175
5414,447,0.9055
5415,22,0.97575
5415,201,0.9805
5415,670,0.9495
5415,1116,0.9315
5416,540,0.98075
5416,733,0.904
5418,19,0.9795
5418,20,0.94575
5418,22,0.9655
5418,57,0.99175
5418,81,0.9955
5418,82,0.9225
5418,83,0.98175
5418,107,0.95725
5418,183,0.95625
5418,195,0.963
5418,251,0.9835
5418,361,0.99625
5418,382,0.98725
5418,447,0.92875
5418,643,0.90325
5418,841,0.95175
5418,859,0.99275
5418,897,0.97625
5418,955,0.993
5418,960,0.98125
5418,961,0.9975
5418,1025,0.90675
5418,1031,0.9525
5419,186,0.99025
5420,19,0.90225
5420,693,0.941
5420,1096,0.90425
5420,1098,0.9135
5420,1121,0.97325
5420,1126,0.969
5421,26,0.9595
5421,190,0.977
5421,235,0.93875
5421,236,0.91625
5422,405,0.927
5423,169,0.902
5423,268,0.9605
5423,423,0.998
5423,424,0.98125
5423,741,0.95375
5423,981,0.90275
5423,1081,0.9185
5423,1084,0.98375
5423,1085,0.95275
5425,412,0.94825
5425,794,0.9165
5425,1098,0.982
5425,1121,0.96475
5425,1126,0.94325
5427,455,0.965
5427,770,0.9615
5427,919,0.95425
5427,920,0.98575
5427,958,0.9475
5433,931,0.926
5433,1105,0.98375
5433,1106,0.992
5434,393,0.94975
5434,511,0.957
5434,682,0.9345
5434,710,0.93025
5434,711,0.91625
5434,712,0.98675
5434,999,0.90475
5434,1000,0.9329999999999999
5434,1008,0.9095
5434,1020,0.9895
5435,107,0.93975
5435,472,0.9229999999999999
5435,481,0.90525
5435,543,0.98225
5435,693,0.973
5435,1107,0.9675
5437,9,0.9235
5437,888,0.93175
5437,1014,0.926
5437,1015,0.9315
5438,230,0.9375
5438,979,0.96575
5440,214,0.92925
5440,481,0.92525
5440,543,0.9875
5440,693,0.9905
5440,749,0.99925
5440,1107,0.98
5444,27,0.90275
5444,43,0.92625
5444,64,0.98375
5444,186,0.92475
5444,204,0.9395
5444,244,0.9125
5444,278,0.93325
5444,279,0.90475
5444,309,0.9015
5444,310,0.99225
5444,374,0.918
5444,588,0.929
5444,589,0.9585
5444,748,0.9785
5445,19,0.94225
5445,268,0.978
5445,336,0.918
5445,419,0.9985
5445,420,0.99775
5445,554,0.90025
5445,682,0.9425
5445,778,0.9085
5445,886,0.9675
5445,887,0.9825
5445,889,0.99175
5445,890,0.9875
5445,951,0.9055
5445,954,0.91725
5445,1012,0.986
5445,1027,0.95475
5445,1090,0.91125
5445,1092,0.91075
5446,87,0.97875
5446,110,0.9435
5446,115,0.9145
5446,867,0.936
5446,1047,0.97775
5447,540,0.97375
5447,936,0.9465
5448,111,0.996
5448,186,0.9915
5449,230,0.96425
5449,849,0.9375
5450,846,0.94125
5450,1116,0.98325
5451,306,0.9520000000000001
5451,742,0.90975
5451,829,0.9315
5451,878,0.9445
5454,230,0.91425
5458,116,0.93075
5458,959,0.99
5459,43,0.99625
5459,44,0.9225
5459,45,0.97
5459,451,0.93175
5459,887,0.9265
5459,901,0.95775
5459,902,0.95225
5460,748,0.922
5461,235,0.97525
5461,412,0.98575
5461,846,0.934
5461,1062,0.97875
5463,19,0.9665
5463,70,0.91625
5463,132,0.9129999999999999
5463,322,0.9965
5463,336,0.9175
5463,377,0.97425
5463,378,0.91625
5463,419,0.90475
5463,420,0.92225
5463,660,0.9335
5463,802,0.95875
5463,803,0.978
5463,890,0.90475
5463,951,0.9520000000000001
5464,5,0.9415
5464,81,0.934
5464,212,0.956
5464,384,0.9935
5464,423,0.9805
5464,424,0.97775
5464,465,0.94875
5464,510,0.9129999999999999
5464,622,0.95125
5464,658,0.93675
5464,741,0.993
5464,749,0.99375
5464,750,0.91875
5464,844,0.91425
5464,850,0.91075
5464,1070,0.9225
5464,1084,0.948
5464,1085,0.92675
5465,172,0.91975
5465,640,0.92675
5468,43,0.98275
5468,84,0.919
5468,663,0.90175
5468,664,0.9125
5468,866,0.97425
5468,886,0.9125
5468,887,0.90125
5468,889,0.9255
5468,890,0.91825
5468,942,0.948
5468,945,0.947
5468,969,0.9935
5470,109,0.95975
5470,270,0.93525
5470,338,0.91975
5472,686,0.9435
5475,82,0.96125
5475,251,0.95225
5475,258,0.91975
5475,270,0.9329999999999999
5475,402,0.91325
5475,443,0.9825
5475,558,0.91925
5475,753,0.9765
5475,798,0.98575
5475,800,0.982
5475,806,0.92125
5475,1020,0.95375
5476,406,0.99075
5476,486,0.99725
5476,522,0.98175
5476,842,0.95175
5476,903,0.9425
5476,927,0.995
5476,1017,0.96725
5477,351,0.92725
5477,360,0.98025
5477,625,0.9935
5477,715,0.9225
5477,801,0.98825
5477,846,0.95475
5477,905,0.98775
5477,907,0.98425
5477,909,0.9445
5477,911,0.925
5477,948,0.96775
5477,972,0.90825
5477,1122,0.979
5478,415,0.932
5478,951,0.908
5478,953,0.99925
5478,956,0.918
5479,110,0.90925
5479,115,0.9109999999999999
5479,983,0.98225
5479,1031,0.924
5480,244,0.94125
5480,374,0.96375
5480,589,0.9775
5481,230,0.97675
5481,417,0.941
5481,418,0.9215
5481,455,0.945
5481,505,0.95475
5481,770,0.9845
5481,920,0.94025
5481,958,0.98725
5481,960,0.93525
5481,961,0.9355
5483,407,0.9905
5483,691,0.9695
5483,837,0.9125
5485,540,0.94525
5489,267,0.9435
5489,344,0.93575
5489,1067,0.9675
5489,1069,0.975
5490,308,0.9385
5490,455,0.90825
5490,770,0.97425
5490,958,0.99525
5493,1,0.9355
5493,160,0.9325
5493,770,0.948
5493,919,0.94875
5493,955,0.9155
5493,958,0.98225
5493,960,0.96875
5493,961,0.97925
5497,1,0.9905
5497,151,0.96725
5497,361,0.993
5497,955,0.98475
5497,958,0.9905
5497,960,0.97975
5497,961,0.993
5498,140,0.957
5498,238,0.98525
5498,270,0.98125
5498,536,0.907
5498,575,0.9840000000000001
5498,593,0.96725
5498,634,0.9155
5498,805,0.9329999999999999
5500,230,0.975
5500,416,0.93175
5500,505,0.941
5500,770,0.98975
5500,920,0.9135
5500,958,0.9975
5502,43,0.99825
5502,44,0.978
5502,45,0.9840000000000001
5502,882,0.91775
5502,887,0.90325
5502,999,0.94375
5502,1000,0.934
5502,1020,0.9055
5503,629,0.93625
5503,679,0.94225
5503,768,0.94825
5503,846,0.98275
5504,568,0.907
5504,588,0.9775
5504,901,0.9135
5504,941,1.0
5504,961,0.9055
5505,296,0.909
5505,297,0.94475
5505,540,0.9275
5506,195,0.94025
5506,300,0.9275
5506,558,0.963
5506,682,0.90025
5506,797,0.9145
5506,999,0.90725
5507,2,0.95275
5507,19,0.99025
5507,20,0.96925
5507,132,0.9129999999999999
5507,361,0.9475
5507,447,0.97925
5507,609,0.92325
5507,721,0.90225
5507,979,0.96675
5508,684,0.9855
5508,685,0.93375
5508,687,0.9775
5508,862,0.96975
5512,559,0.993
5513,963,0.9620000000000001
5515,18,0.95175
5515,76,0.92275
5515,351,0.9345
5515,368,0.9225
5515,547,0.9045
5515,639,0.929
5515,995,0.9905
5515,996,0.98075
5515,1104,0.9775
5521,1010,0.92275
5521,1084,0.9275
5522,336,0.97375
5522,419,0.9975
5522,420,0.99125
5522,890,0.9575
5522,959,0.93125
5523,132,0.9035
5523,419,0.98925
5523,420,0.97275
5523,860,0.97475
5523,861,0.9555
5523,886,0.96975
5523,887,0.981
5523,889,0.9455
5523,890,0.99025
5524,439,0.94825
5524,495,0.993
5524,959,0.9015
5524,993,0.98925
5524,1013,0.92725
5525,254,0.95175
5525,434,0.96825
5527,22,0.955
5527,107,0.96175
5527,259,0.9125
5527,350,0.94725
5527,605,0.97525
5527,606,0.9305
5527,614,0.93325
5527,863,0.9209999999999999
5527,864,0.9455
5528,267,0.957
5528,733,0.96375
5528,823,0.96375
5528,824,0.94175
5528,1095,0.9045
5529,230,0.93975
5530,1012,0.9235
5530,1087,0.9185
5531,389,0.90325
5531,813,0.9009999999999999
5532,732,0.96025
5532,846,0.95275
5540,377,0.95325
5540,660,0.9845
5540,690,0.999
5540,951,0.9795
5540,969,0.98925
5541,230,0.977
5541,417,0.92275
5541,455,0.9485
5541,505,0.94925
5541,528,0.95475
5541,770,0.99675
5541,919,0.9065
5541,920,0.98025
5541,958,0.99925
5543,308,0.987
5543,933,0.916
5544,419,0.9595
5544,874,0.9295
5544,889,0.91575
5544,1028,0.97325
5544,1066,0.909
5548,316,0.937
5548,516,0.97675
5550,167,0.96425
5550,214,0.99875
5550,374,0.909
5550,1107,0.94275
5553,195,0.9355
5553,230,0.9125
5563,384,0.924
5564,439,0.91325
5564,503,0.98725
5564,1013,0.981
5564,1014,0.99225
5564,1015,0.91525
5564,1016,0.90275
5564,1017,0.96675
5568,5,0.903
5568,230,0.9595
5568,417,0.91
5568,423,0.9375
5568,424,0.94175
5568,735,0.928
5568,741,0.99125
5568,770,0.989
5568,920,0.96
5568,958,0.99575
5569,168,0.9075
5569,169,0.96425
5569,312,0.955
5569,838,0.97925
5569,910,0.95925
5569,956,0.93825
5570,285,0.91325
5570,733,0.9085
5570,823,0.92625
5570,824,0.9435
5570,903,0.916
5570,948,0.94275
5570,999,0.9685
5570,1000,0.97325
5570,1020,0.98425
5570,1025,0.958
5570,1051,0.90275
5570,1084,0.99075
5570,1085,0.92625
5573,230,0.905
5573,952,0.9605
5574,19,0.99
5574,20,0.94025
5574,183,0.965
5574,195,0.937
5574,389,0.95975
5574,447,0.9935
5574,609,0.94025
5574,631,0.96325
5577,26,0.96425
5577,235,0.9815
5577,289,0.92625
5577,335,0.979
5577,341,0.9275
5577,452,0.93075
5577,540,0.96225
5577,671,0.9585
5577,742,0.902
5577,829,0.9035
5581,1102,0.9620000000000001
5584,455,0.9315
5585,455,0.99525
5585,486,0.917
5585,919,0.92875
5585,920,0.94825
5585,978,0.93125
5588,169,0.9175
5588,180,0.94525
5588,522,0.9615
5589,176,0.9935
5589,717,0.90475
5590,142,0.992
5590,424,0.91975
5601,750,0.92575
5602,164,0.91825
5602,165,0.99375
5602,181,0.919
5602,224,0.97875
5602,268,0.91625
5602,498,0.93425
5602,857,0.9035
5603,164,0.941
5603,165,0.9935
5603,181,0.99075
5603,268,0.96375
5603,350,0.955
5603,498,0.9905
5603,608,0.902
5603,857,0.92475
5604,165,0.92175
5604,391,0.9440000000000001
5604,878,0.95725
5604,1008,0.93575
5607,72,0.9620000000000001
5607,138,0.92575
5607,375,0.93475
5607,596,0.98675
5607,650,0.981
5607,753,0.986
5607,846,0.943
5608,110,0.9215
5608,169,0.9155
5608,553,0.918
5608,813,0.97
5608,823,0.986
5608,824,0.99
5608,1047,0.902
5608,1084,0.961
5609,19,0.96975
5609,112,0.92125
5609,369,0.91625
5609,389,0.9415
5609,447,0.93775
5610,439,0.925
5611,34,0.936
5611,107,0.9065
5611,567,0.951
5612,587,0.993
5612,1000,0.9375
5613,411,0.9315
5613,683,0.9695
5613,897,0.9545
5613,1116,0.963
5614,37,0.94725
5614,271,0.90975
5614,425,0.9905
5614,426,0.98775
5614,518,0.93825
5614,640,0.92875
5614,828,0.953
5615,434,0.9420000000000001
5615,580,0.9215
5615,581,0.986
5615,696,0.93425
5615,697,0.96025
5615,794,0.988
5617,118,0.9995
5617,360,0.9595
5617,614,0.92175
5617,801,0.90675
5617,846,0.9940000000000001
5617,907,0.95025
5617,909,0.9585
5617,911,0.92275
5617,1104,0.94075
5617,1118,0.943
5618,63,0.91675
5618,64,0.95775
5618,65,0.94575
5618,203,0.91675
5618,288,0.93425
5618,371,0.9229999999999999
5618,378,0.981
5618,535,0.992
5618,536,0.9545
5618,575,0.94775
5618,634,0.9229999999999999
5618,657,0.93925
5618,742,0.925
5618,748,0.99775
5618,972,0.916
5618,1092,0.9255
5618,1104,0.95725
5619,82,0.9625
5619,107,0.978
5619,258,0.91725
5619,315,0.94375
5619,431,0.9265
5619,800,0.9795
5619,1096,0.93125
5620,201,0.99425
5620,439,0.9935
5620,450,0.961
5620,614,0.90825
5620,704,0.95125
5620,864,0.96975
5620,865,0.99775
5620,1003,0.94625
5621,19,0.976
5621,389,0.9645
5621,592,0.95425
5621,631,0.99475
5625,324,0.91875
5625,465,0.94925
5625,1035,0.91025
5625,1037,0.91875
5628,19,0.9775
5628,230,0.95125
5628,405,0.9675
5628,411,0.96625
5628,447,0.9085
5630,489,0.967
5630,824,0.94225
5630,903,0.985
5630,999,0.9175
5632,562,0.9755
5632,563,0.92675
5632,564,0.949
5633,613,0.9045
5636,181,0.9225
5636,230,0.943
5636,498,0.98575
5636,849,0.91875
5637,26,0.97425
5637,147,0.93975
5637,235,0.99475
5637,236,0.9540000000000001
5637,1014,0.903
5638,575,0.9685
5638,663,0.9595
5638,664,0.957
5638,1029,0.97325
5640,130,0.92175
5640,663,0.94175
5640,1029,0.94175
5643,407,0.98275
5643,600,0.919
5644,106,0.996
5644,133,0.90575
5644,135,0.9229999999999999
5644,324,0.90025
5644,646,0.93675
5644,759,0.926
5644,959,0.96
5646,3,0.9845
5646,107,0.90875
5646,113,0.90875
5646,259,0.90075
5646,774,0.907
5649,267,0.96825
5649,344,0.9009999999999999
5649,460,0.93
5649,522,0.96375
5649,710,0.941
5649,1067,0.9635
5649,1069,0.985
5650,124,0.98
5650,230,0.926
5650,332,0.902
5650,416,0.96525
5651,186,0.94625
5651,204,0.987
5651,397,0.98
5663,435,0.983
5663,983,0.9540000000000001
5663,991,0.97
5665,423,0.93875
5665,424,0.93775
5665,622,0.98075
5665,658,0.9645
5665,741,0.9465
5666,22,0.95325
5666,329,0.93275
5666,331,0.93025
5667,22,0.9235
5667,107,0.91775
5667,538,0.985
5668,107,0.9115
5668,113,0.92575
5668,235,0.92875
5668,670,0.93475
5669,178,0.959
5669,315,0.9635
5669,443,0.9155
5669,482,0.95475
5669,800,0.9545
5669,818,0.949
5669,936,0.96025
5669,1084,0.96925
5669,1119,0.9015
5670,230,0.90425
5670,963,0.988
5673,610,0.90375
5673,613,0.9185
5673,742,0.929
5673,829,0.9085
5673,995,0.9440000000000001
5673,1104,0.9745
5679,267,0.975
5679,522,0.9885
5679,742,0.90325
5679,882,0.96425
5679,991,0.9520000000000001
5679,999,0.9405
5680,25,0.9565
5680,133,0.93825
5680,135,0.97525
5680,191,0.90725
5680,682,0.93475
5680,733,0.9695
5680,801,0.98975
5680,905,0.903
5680,907,0.981
5680,909,0.90275
5682,324,0.91775
5682,380,0.94425
5682,515,0.999
5682,581,0.99775
5682,696,0.96025
5682,697,0.99025
5682,794,0.95375
5682,1121,0.9925
5682,1126,0.922
5684,270,0.961
5684,1090,0.91225
5684,1091,0.97575
5685,235,0.98525
5685,1116,0.959
5688,540,0.936
5688,922,0.93725
5689,423,0.9855
5689,424,0.95475
5689,658,0.9145
5689,741,0.981
5690,63,0.91575
5690,64,0.95675
5690,65,0.9455
5690,69,0.91675
5690,127,0.957
5690,395,0.9955
5690,496,0.98075
5690,536,0.947
5690,546,0.982
5690,575,0.97675
5690,791,0.9435
5690,871,0.917
5690,1035,0.91625
5690,1037,0.9640000000000001
5690,1096,0.935
5690,1098,0.9605
5690,1121,0.9135
5693,283,0.98825
5693,284,0.995
5693,684,0.92275
5694,283,0.9520000000000001
5694,284,0.96175
5694,901,0.9695
5694,902,0.9109999999999999
5696,1023,0.97775
5699,481,0.991
